unique_id,station_id,update,available_bikes,empty_docks,capacity
2580,Station_4,2022-01-05 11:15:00,11,13,20
2581,Station_10,2022-01-24 03:35:00,13,2,20
2582,Station_9,2022-01-02 05:48:00,9,19,20
2583,Station_3,2022-01-03 20:30:00,9,9,20
2584,Station_3,2022-01-24 01:23:00,19,11,20
2585,Station_7,2022-01-12 15:46:00,1,19,20
2586,Station_6,2022-01-01 22:09:00,16,4,20
2587,Station_8,2022-01-08 08:24:00,4,3,20
2588,Station_9,2022-01-06 13:27:00,12,5,20
2589,Station_5,2022-01-05 14:15:00,15,6,20
2590,Station_5,2022-01-02 23:21:00,11,0,20
2591,Station_9,2022-01-30 03:16:00,10,0,20
2592,Station_10,2022-01-30 17:01:00,5,1,20
2593,Station_6,2022-01-29 23:50:00,17,15,20
2594,Station_2,2022-01-16 00:16:00,9,8,20
2595,Station_7,2022-01-19 16:50:00,2,14,20
2596,Station_2,2022-01-30 22:52:00,0,2,20
2597,Station_9,2022-01-07 18:19:00,14,1,20
2598,Station_7,2022-01-12 17:53:00,12,13,20
2599,Station_6,2022-01-16 20:34:00,8,0,20
2600,Station_3,2022-01-13 01:28:00,9,13,20
2601,Station_1,2022-01-27 07:58:00,6,2,20
2602,Station_7,2022-01-03 08:14:00,19,9,20
2603,Station_6,2022-01-30 16:04:00,15,7,20
2604,Station_2,2022-01-29 19:14:00,13,11,20
2605,Station_8,2022-01-04 15:20:00,4,16,20
2606,Station_1,2022-01-01 08:47:00,18,12,20
2607,Station_2,2022-01-18 11:03:00,0,7,20
2608,Station_6,2022-01-25 17:25:00,12,13,20
2609,Station_5,2022-01-06 09:56:00,10,0,20
2610,Station_4,2022-01-12 04:18:00,7,19,20
2611,Station_1,2022-01-29 16:36:00,16,8,20
2612,Station_1,2022-01-07 22:15:00,11,13,20
2613,Station_2,2022-01-17 13:47:00,1,4,20
2614,Station_8,2022-01-01 00:35:00,19,4,20
2615,Station_8,2022-01-22 00:22:00,10,3,20
2616,Station_7,2022-01-22 16:55:00,7,4,20
2617,Station_9,2022-01-27 03:38:00,13,9,20
2618,Station_4,2022-01-01 13:49:00,5,5,20
2619,Station_2,2022-01-13 21:27:00,2,18,20
2620,Station_5,2022-01-02 02:54:00,16,6,20
2621,Station_3,2022-01-19 12:26:00,6,2,20
2622,Station_6,2022-01-20 05:19:00,8,19,20
2623,Station_9,2022-01-19 06:16:00,13,0,20
2624,Station_9,2022-01-19 05:15:00,4,18,20
2625,Station_4,2022-01-24 11:13:00,3,9,20
2626,Station_7,2022-01-30 01:45:00,18,18,20
2627,Station_3,2022-01-06 14:48:00,18,10,20
2628,Station_10,2022-01-09 12:18:00,17,13,20
2629,Station_8,2022-01-21 08:52:00,2,17,20
2630,Station_2,2022-01-20 06:00:00,12,8,20
2631,Station_2,2022-01-14 08:14:00,16,18,20
2632,Station_2,2022-01-01 18:17:00,17,12,20
2633,Station_9,2022-01-16 19:27:00,6,0,20
2634,Station_3,2022-01-21 23:42:00,9,6,20
2635,Station_3,2022-01-26 08:18:00,15,8,20
2636,Station_6,2022-01-12 19:37:00,8,3,20
2637,Station_3,2022-01-24 17:12:00,16,13,20
2638,Station_2,2022-01-20 19:47:00,0,7,20
2639,Station_7,2022-01-05 21:57:00,13,4,20
2640,Station_10,2022-01-18 02:40:00,13,9,20
2641,Station_7,2022-01-02 11:38:00,18,10,20
2642,Station_1,2022-01-01 17:16:00,14,17,20
2643,Station_2,2022-01-04 22:53:00,6,18,20
2644,Station_3,2022-01-25 20:51:00,18,3,20
2645,Station_4,2022-01-02 02:26:00,6,10,20
2646,Station_1,2022-01-23 08:11:00,6,16,20
2647,Station_9,2022-01-28 17:03:00,5,10,20
2648,Station_5,2022-01-19 04:33:00,11,18,20
2649,Station_5,2022-01-01 04:20:00,12,16,20
2650,Station_9,2022-01-01 04:10:00,19,7,20
2651,Station_8,2022-01-11 03:31:00,17,6,20
2652,Station_6,2022-01-25 00:36:00,10,5,20
2653,Station_2,2022-01-08 22:23:00,2,1,20
2654,Station_6,2022-01-05 09:35:00,6,15,20
2655,Station_2,2022-01-17 07:30:00,4,7,20
2656,Station_3,2022-01-09 22:29:00,14,5,20
2657,Station_4,2022-01-22 23:43:00,18,19,20
2658,Station_7,2022-01-23 00:19:00,12,12,20
2659,Station_8,2022-01-04 19:11:00,11,17,20
2660,Station_3,2022-01-23 16:31:00,12,14,20
2661,Station_4,2022-01-05 01:45:00,8,15,20
2662,Station_9,2022-01-13 08:53:00,9,10,20
2663,Station_5,2022-01-15 21:32:00,9,18,20
2664,Station_1,2022-01-09 13:24:00,6,6,20
2665,Station_9,2022-01-19 07:56:00,10,9,20
2666,Station_9,2022-01-12 14:59:00,13,19,20
2667,Station_9,2022-01-01 13:26:00,3,1,20
2668,Station_5,2022-01-28 02:56:00,11,14,20
2669,Station_2,2022-01-18 11:27:00,18,0,20
2670,Station_4,2022-01-08 23:46:00,8,9,20
2671,Station_6,2022-01-27 03:49:00,7,15,20
2672,Station_7,2022-01-15 22:10:00,7,8,20
2673,Station_5,2022-01-12 00:52:00,10,14,20
2674,Station_5,2022-01-10 11:01:00,12,16,20
2675,Station_1,2022-01-12 16:29:00,14,18,20
2676,Station_8,2022-01-27 14:48:00,12,16,20
2677,Station_10,2022-01-12 09:15:00,3,3,20
2678,Station_2,2022-01-09 10:10:00,6,19,20
2679,Station_5,2022-01-05 01:28:00,14,1,20
2680,Station_7,2022-01-21 07:44:00,3,18,20
2681,Station_8,2022-01-06 08:07:00,0,6,20
2682,Station_6,2022-01-28 06:59:00,7,18,20
2683,Station_9,2022-01-11 22:27:00,16,6,20
2684,Station_2,2022-01-27 08:32:00,14,8,20
2685,Station_3,2022-01-22 04:22:00,9,15,20
2686,Station_9,2022-01-22 19:19:00,17,3,20
2687,Station_4,2022-01-01 20:09:00,7,6,20
2688,Station_10,2022-01-24 08:36:00,11,0,20
2689,Station_9,2022-01-15 07:47:00,16,17,20
2690,Station_1,2022-01-03 12:12:00,18,10,20
2691,Station_9,2022-01-11 01:46:00,7,0,20
2692,Station_5,2022-01-17 11:22:00,3,9,20
2693,Station_6,2022-01-07 14:25:00,17,5,20
2694,Station_4,2022-01-15 06:38:00,4,1,20
2695,Station_9,2022-01-02 08:29:00,10,0,20
2696,Station_3,2022-01-06 09:23:00,1,13,20
2697,Station_9,2022-01-01 14:48:00,18,3,20
2698,Station_9,2022-01-02 11:36:00,17,3,20
2699,Station_4,2022-01-13 10:35:00,5,4,20
2700,Station_6,2022-01-30 18:54:00,10,12,20
2701,Station_9,2022-01-21 07:57:00,14,15,20
2702,Station_3,2022-01-04 08:23:00,11,12,20
2703,Station_8,2022-01-01 02:24:00,3,18,20
2704,Station_2,2022-01-02 17:04:00,6,19,20
2705,Station_5,2022-01-09 02:45:00,13,13,20
2706,Station_9,2022-01-18 12:16:00,18,3,20
2707,Station_6,2022-01-25 04:26:00,8,6,20
2708,Station_2,2022-01-25 04:35:00,17,5,20
2709,Station_7,2022-01-03 12:35:00,9,8,20
2710,Station_8,2022-01-21 08:48:00,19,10,20
2711,Station_6,2022-01-14 23:39:00,11,8,20
2712,Station_9,2022-01-14 19:10:00,6,10,20
2713,Station_5,2022-01-01 04:34:00,5,13,20
2714,Station_8,2022-01-15 14:50:00,12,4,20
2715,Station_5,2022-01-24 20:33:00,9,0,20
2716,Station_3,2022-01-23 22:30:00,13,3,20
2717,Station_6,2022-01-27 17:00:00,17,1,20
2718,Station_7,2022-01-04 01:48:00,12,4,20
2719,Station_1,2022-01-21 03:21:00,8,8,20
2720,Station_9,2022-01-11 16:10:00,9,15,20
2721,Station_6,2022-01-26 20:03:00,3,8,20
2722,Station_3,2022-01-19 21:41:00,10,2,20
2723,Station_5,2022-01-26 01:37:00,17,2,20
2724,Station_10,2022-01-27 11:55:00,3,3,20
2725,Station_4,2022-01-21 00:22:00,2,19,20
2726,Station_5,2022-01-03 00:41:00,2,16,20
2727,Station_8,2022-01-17 07:37:00,14,19,20
2728,Station_5,2022-01-07 08:20:00,6,6,20
2729,Station_4,2022-01-29 15:33:00,15,0,20
2730,Station_10,2022-01-04 00:14:00,0,18,20
2731,Station_7,2022-01-17 00:54:00,18,1,20
2732,Station_2,2022-01-06 07:06:00,7,12,20
2733,Station_2,2022-01-09 10:40:00,3,12,20
2734,Station_9,2022-01-24 03:18:00,14,3,20
2735,Station_5,2022-01-19 03:12:00,18,18,20
2736,Station_4,2022-01-26 02:21:00,7,0,20
2737,Station_3,2022-01-08 01:05:00,16,3,20
2738,Station_2,2022-01-06 01:32:00,12,3,20
2739,Station_9,2022-01-27 04:08:00,0,13,20
2740,Station_3,2022-01-03 14:07:00,16,17,20
2741,Station_6,2022-01-07 08:01:00,9,11,20
2742,Station_1,2022-01-25 03:40:00,1,15,20
2743,Station_7,2022-01-08 19:11:00,1,10,20
2744,Station_9,2022-01-18 13:34:00,11,5,20
2745,Station_2,2022-01-06 14:08:00,18,2,20
2746,Station_2,2022-01-21 03:50:00,18,17,20
2747,Station_5,2022-01-30 15:53:00,12,18,20
2748,Station_8,2022-01-21 13:26:00,12,1,20
2749,Station_5,2022-01-16 08:42:00,4,4,20
2750,Station_10,2022-01-23 01:43:00,16,18,20
2751,Station_4,2022-01-14 00:30:00,9,16,20
2752,Station_2,2022-01-18 03:46:00,1,17,20
2753,Station_4,2022-01-15 23:06:00,14,10,20
2754,Station_1,2022-01-29 11:34:00,3,9,20
2755,Station_6,2022-01-04 01:31:00,17,7,20
2756,Station_10,2022-01-02 12:48:00,9,3,20
2757,Station_3,2022-01-16 10:23:00,3,12,20
2758,Station_10,2022-01-07 11:33:00,15,6,20
2759,Station_3,2022-01-28 20:37:00,15,7,20
2760,Station_10,2022-01-30 02:46:00,3,13,20
2761,Station_1,2022-01-28 15:20:00,19,11,20
2762,Station_7,2022-01-27 09:47:00,11,10,20
2763,Station_8,2022-01-21 10:19:00,17,4,20
2764,Station_3,2022-01-08 11:32:00,16,9,20
2765,Station_5,2022-01-01 20:45:00,13,7,20
2766,Station_8,2022-01-05 07:15:00,7,19,20
2767,Station_6,2022-01-12 03:22:00,11,15,20
2768,Station_5,2022-01-05 02:56:00,11,13,20
2769,Station_7,2022-01-21 04:33:00,7,8,20
2770,Station_4,2022-01-05 20:07:00,10,13,20
2771,Station_4,2022-01-26 15:46:00,18,10,20
2772,Station_4,2022-01-30 14:31:00,13,9,20
2773,Station_4,2022-01-13 17:04:00,15,7,20
2774,Station_6,2022-01-20 05:57:00,1,15,20
2775,Station_8,2022-01-08 08:22:00,15,19,20
2776,Station_8,2022-01-18 14:46:00,18,11,20
2777,Station_7,2022-01-19 23:19:00,12,16,20
2778,Station_10,2022-01-14 13:19:00,19,19,20
2779,Station_7,2022-01-29 13:26:00,2,10,20
2780,Station_2,2022-01-10 03:37:00,2,9,20
2781,Station_7,2022-01-02 06:04:00,16,11,20
2782,Station_6,2022-01-22 15:24:00,6,12,20
2783,Station_2,2022-01-15 16:47:00,3,15,20
2784,Station_1,2022-01-01 03:17:00,14,4,20
2785,Station_5,2022-01-04 02:03:00,16,10,20
2786,Station_8,2022-01-14 22:56:00,6,17,20
2787,Station_2,2022-01-11 04:28:00,13,3,20
2788,Station_4,2022-01-23 01:19:00,1,15,20
2789,Station_6,2022-01-25 18:20:00,14,19,20
2790,Station_3,2022-01-10 10:20:00,7,4,20
2791,Station_4,2022-01-29 06:14:00,6,8,20
2792,Station_5,2022-01-30 12:08:00,16,3,20
2793,Station_8,2022-01-14 08:23:00,9,16,20
2794,Station_10,2022-01-19 07:59:00,4,0,20
2795,Station_5,2022-01-13 02:11:00,2,2,20
2796,Station_8,2022-01-06 01:06:00,10,10,20
2797,Station_1,2022-01-03 21:26:00,4,3,20
2798,Station_3,2022-01-14 05:05:00,14,13,20
2799,Station_4,2022-01-01 04:58:00,0,0,20
2800,Station_4,2022-01-30 13:55:00,15,9,20
2801,Station_6,2022-01-16 00:24:00,4,11,20
2802,Station_10,2022-01-22 04:09:00,19,13,20
2803,Station_7,2022-01-20 08:21:00,17,3,20
2804,Station_5,2022-01-08 13:49:00,16,14,20
2805,Station_1,2022-01-07 01:34:00,18,17,20
2806,Station_8,2022-01-17 21:51:00,10,0,20
2807,Station_10,2022-01-26 02:03:00,18,18,20
2808,Station_4,2022-01-02 06:54:00,8,14,20
2809,Station_4,2022-01-24 10:17:00,19,12,20
2810,Station_4,2022-01-09 14:04:00,6,9,20
2811,Station_10,2022-01-26 14:15:00,6,0,20
2812,Station_10,2022-01-13 07:30:00,4,1,20
2813,Station_7,2022-01-06 04:15:00,10,3,20
2814,Station_8,2022-01-13 12:06:00,9,13,20
2815,Station_1,2022-01-06 14:35:00,13,9,20
2816,Station_10,2022-01-21 20:14:00,16,11,20
2817,Station_5,2022-01-13 06:37:00,7,8,20
2818,Station_3,2022-01-24 02:22:00,17,12,20
2819,Station_7,2022-01-03 22:03:00,13,13,20
2820,Station_4,2022-01-29 15:50:00,14,16,20
2821,Station_9,2022-01-10 03:54:00,5,16,20
2822,Station_1,2022-01-02 01:40:00,3,10,20
2823,Station_1,2022-01-14 12:12:00,16,9,20
2824,Station_10,2022-01-11 00:56:00,16,10,20
2825,Station_1,2022-01-20 00:08:00,7,12,20
2826,Station_9,2022-01-02 01:05:00,4,3,20
2827,Station_3,2022-01-25 23:03:00,8,14,20
2828,Station_10,2022-01-02 17:40:00,13,13,20
2829,Station_1,2022-01-24 01:36:00,15,7,20
2830,Station_6,2022-01-23 01:52:00,9,8,20
2831,Station_9,2022-01-01 22:44:00,18,6,20
2832,Station_3,2022-01-21 11:11:00,6,11,20
2833,Station_3,2022-01-28 21:07:00,11,0,20
2834,Station_7,2022-01-06 09:40:00,0,18,20
2835,Station_4,2022-01-28 22:49:00,5,16,20
2836,Station_3,2022-01-18 13:24:00,10,7,20
2837,Station_8,2022-01-24 16:35:00,6,11,20
2838,Station_7,2022-01-01 23:49:00,11,6,20
2839,Station_1,2022-01-03 07:12:00,4,10,20
2840,Station_6,2022-01-20 19:01:00,1,9,20
2841,Station_5,2022-01-17 17:36:00,12,3,20
2842,Station_3,2022-01-28 08:37:00,8,4,20
2843,Station_9,2022-01-24 06:26:00,9,7,20
2844,Station_3,2022-01-28 18:20:00,13,18,20
2845,Station_6,2022-01-18 08:52:00,12,11,20
2846,Station_10,2022-01-27 03:24:00,3,0,20
2847,Station_7,2022-01-18 12:08:00,9,19,20
2848,Station_9,2022-01-22 11:29:00,18,19,20
2849,Station_10,2022-01-26 19:11:00,19,11,20
2850,Station_5,2022-01-01 14:25:00,19,3,20
2851,Station_8,2022-01-09 12:09:00,11,5,20
2852,Station_10,2022-01-14 17:56:00,14,8,20
2853,Station_6,2022-01-22 06:45:00,15,19,20
2854,Station_9,2022-01-25 01:29:00,17,17,20
2855,Station_1,2022-01-15 03:31:00,2,9,20
2856,Station_5,2022-01-20 11:05:00,14,19,20
2857,Station_5,2022-01-26 08:01:00,17,7,20
2858,Station_6,2022-01-14 04:52:00,11,16,20
2859,Station_1,2022-01-30 23:59:00,8,3,20
2860,Station_2,2022-01-01 00:53:00,11,3,20
2861,Station_2,2022-01-05 14:06:00,0,10,20
2862,Station_5,2022-01-01 20:51:00,14,16,20
2863,Station_4,2022-01-24 03:17:00,10,2,20
2864,Station_2,2022-01-08 09:31:00,2,18,20
2865,Station_3,2022-01-22 06:04:00,4,3,20
2866,Station_1,2022-01-09 05:54:00,1,12,20
2867,Station_7,2022-01-15 17:35:00,16,1,20
2868,Station_8,2022-01-21 21:28:00,10,19,20
2869,Station_1,2022-01-21 17:34:00,0,3,20
2870,Station_5,2022-01-29 16:11:00,8,11,20
2871,Station_10,2022-01-15 00:11:00,18,14,20
2872,Station_9,2022-01-16 07:04:00,15,8,20
2873,Station_1,2022-01-20 04:56:00,6,15,20
2874,Station_5,2022-01-26 14:31:00,1,3,20
2875,Station_10,2022-01-27 02:14:00,10,18,20
2876,Station_3,2022-01-14 02:48:00,13,13,20
2877,Station_9,2022-01-25 09:33:00,19,16,20
2878,Station_2,2022-01-03 13:22:00,7,6,20
2879,Station_6,2022-01-09 15:22:00,19,14,20
2880,Station_7,2022-01-11 01:51:00,0,8,20
2881,Station_5,2022-01-30 11:52:00,18,8,20
2882,Station_2,2022-01-12 16:28:00,15,5,20
2883,Station_1,2022-01-30 04:07:00,9,11,20
2884,Station_2,2022-01-12 15:03:00,11,9,20
2885,Station_7,2022-01-02 21:37:00,5,1,20
2886,Station_7,2022-01-25 02:07:00,19,5,20
2887,Station_5,2022-01-18 20:33:00,13,7,20
2888,Station_6,2022-01-09 00:31:00,17,16,20
2889,Station_6,2022-01-03 10:33:00,11,1,20
2890,Station_4,2022-01-15 05:11:00,18,15,20
2891,Station_9,2022-01-11 20:34:00,13,15,20
2892,Station_9,2022-01-04 17:44:00,12,9,20
2893,Station_2,2022-01-14 18:27:00,19,10,20
2894,Station_7,2022-01-20 03:03:00,18,6,20
2895,Station_5,2022-01-10 23:37:00,14,3,20
2896,Station_3,2022-01-19 19:00:00,14,12,20
2897,Station_1,2022-01-18 01:39:00,10,17,20
2898,Station_10,2022-01-03 18:41:00,13,9,20
2899,Station_7,2022-01-21 04:40:00,6,13,20
2900,Station_6,2022-01-09 02:21:00,13,15,20
2901,Station_6,2022-01-29 11:28:00,16,1,20
2902,Station_8,2022-01-17 01:58:00,1,16,20
2903,Station_9,2022-01-13 19:23:00,15,15,20
2904,Station_2,2022-01-30 11:17:00,19,1,20
2905,Station_8,2022-01-11 15:07:00,8,4,20
2906,Station_5,2022-01-17 20:30:00,16,7,20
2907,Station_8,2022-01-04 21:53:00,0,3,20
2908,Station_1,2022-01-28 21:12:00,7,0,20
2909,Station_1,2022-01-23 01:59:00,19,5,20
2910,Station_4,2022-01-25 05:23:00,13,13,20
2911,Station_8,2022-01-12 03:45:00,4,18,20
2912,Station_7,2022-01-08 15:47:00,10,12,20
2913,Station_6,2022-01-09 00:14:00,3,16,20
2914,Station_6,2022-01-03 05:43:00,5,15,20
2915,Station_7,2022-01-05 14:21:00,8,0,20
2916,Station_1,2022-01-27 11:42:00,5,11,20
2917,Station_1,2022-01-30 01:01:00,17,14,20
2918,Station_3,2022-01-18 20:04:00,8,11,20
2919,Station_4,2022-01-07 23:26:00,7,7,20
2920,Station_5,2022-01-01 14:43:00,1,8,20
2921,Station_1,2022-01-06 01:40:00,15,15,20
2922,Station_3,2022-01-07 20:42:00,3,5,20
2923,Station_3,2022-01-16 11:35:00,19,6,20
2924,Station_3,2022-01-12 19:02:00,18,1,20
2925,Station_8,2022-01-29 04:38:00,1,11,20
2926,Station_9,2022-01-11 08:14:00,10,12,20
2927,Station_5,2022-01-05 05:17:00,0,0,20
2928,Station_3,2022-01-05 20:20:00,16,18,20
2929,Station_5,2022-01-16 08:41:00,5,13,20
2930,Station_10,2022-01-14 01:40:00,3,10,20
2931,Station_3,2022-01-02 23:58:00,7,5,20
2932,Station_2,2022-01-30 23:01:00,4,6,20
2933,Station_4,2022-01-04 13:34:00,11,6,20
2934,Station_9,2022-01-21 14:23:00,12,15,20
2935,Station_9,2022-01-12 21:21:00,6,3,20
2936,Station_7,2022-01-01 09:16:00,0,6,20
2937,Station_10,2022-01-07 14:53:00,7,8,20
2938,Station_10,2022-01-16 05:57:00,9,0,20
2939,Station_7,2022-01-13 12:26:00,12,16,20
2940,Station_1,2022-01-24 16:33:00,3,8,20
2941,Station_1,2022-01-18 11:19:00,7,13,20
2942,Station_4,2022-01-19 20:36:00,17,13,20
2943,Station_7,2022-01-10 17:44:00,19,19,20
2944,Station_10,2022-01-24 22:00:00,9,7,20
2945,Station_5,2022-01-24 16:18:00,17,4,20
2946,Station_2,2022-01-27 15:26:00,4,14,20
2947,Station_9,2022-01-12 09:46:00,15,4,20
2948,Station_1,2022-01-19 11:29:00,16,12,20
2949,Station_3,2022-01-19 01:11:00,9,9,20
2950,Station_1,2022-01-21 17:12:00,12,15,20
2951,Station_7,2022-01-19 22:12:00,8,0,20
2952,Station_8,2022-01-27 18:01:00,15,6,20
2953,Station_9,2022-01-30 17:56:00,6,10,20
2954,Station_3,2022-01-13 13:31:00,15,1,20
2955,Station_2,2022-01-15 05:49:00,19,1,20
2956,Station_1,2022-01-11 01:08:00,10,19,20
2957,Station_4,2022-01-17 09:33:00,4,4,20
2958,Station_8,2022-01-22 23:10:00,19,3,20
2959,Station_3,2022-01-14 20:23:00,13,2,20
2960,Station_4,2022-01-22 20:37:00,12,9,20
2961,Station_6,2022-01-07 13:53:00,18,19,20
2962,Station_9,2022-01-24 12:14:00,7,6,20
2963,Station_4,2022-01-02 01:57:00,1,14,20
2964,Station_4,2022-01-22 13:16:00,10,18,20
2965,Station_6,2022-01-25 18:53:00,16,9,20
2966,Station_3,2022-01-19 02:56:00,2,10,20
2967,Station_7,2022-01-16 05:08:00,4,5,20
2968,Station_3,2022-01-17 12:38:00,14,14,20
2969,Station_3,2022-01-07 18:38:00,12,1,20
2970,Station_1,2022-01-02 15:19:00,7,5,20
2971,Station_5,2022-01-07 23:18:00,8,10,20
2972,Station_7,2022-01-13 06:59:00,7,12,20
2973,Station_1,2022-01-22 20:19:00,3,4,20
2974,Station_8,2022-01-21 15:30:00,8,17,20
2975,Station_5,2022-01-17 03:05:00,19,10,20
2976,Station_2,2022-01-10 23:14:00,7,2,20
2977,Station_6,2022-01-07 20:23:00,12,4,20
2978,Station_7,2022-01-17 21:35:00,10,4,20
2979,Station_10,2022-01-30 13:12:00,11,14,20
2980,Station_2,2022-01-05 03:48:00,14,8,20
2981,Station_7,2022-01-21 23:55:00,4,2,20
2982,Station_3,2022-01-05 14:11:00,15,8,20
2983,Station_8,2022-01-12 06:59:00,14,8,20
2984,Station_7,2022-01-14 12:17:00,3,2,20
2985,Station_6,2022-01-28 10:13:00,4,11,20
2986,Station_8,2022-01-29 16:10:00,11,3,20
2987,Station_2,2022-01-22 20:34:00,15,16,20
2988,Station_7,2022-01-22 22:24:00,17,11,20
2989,Station_6,2022-01-16 12:49:00,13,10,20
2990,Station_7,2022-01-23 14:32:00,4,17,20
2991,Station_2,2022-01-22 18:25:00,10,16,20
2992,Station_7,2022-01-12 17:45:00,16,18,20
2993,Station_1,2022-01-03 13:30:00,5,19,20
2994,Station_2,2022-01-18 01:47:00,14,19,20
2995,Station_9,2022-01-19 08:20:00,8,12,20
2996,Station_3,2022-01-27 14:40:00,13,14,20
2997,Station_3,2022-01-09 18:56:00,16,2,20
2998,Station_9,2022-01-25 08:53:00,14,12,20
2999,Station_9,2022-01-18 22:25:00,9,11,20
3000,Station_10,2022-01-14 09:04:00,9,3,20
3001,Station_6,2022-01-04 01:29:00,16,1,20
3002,Station_7,2022-01-19 03:31:00,14,15,20
3003,Station_4,2022-01-09 18:39:00,1,16,20
3004,Station_9,2022-01-27 16:54:00,8,16,20
3005,Station_7,2022-01-21 17:37:00,3,9,20
3006,Station_9,2022-01-20 02:47:00,16,16,20
3007,Station_6,2022-01-30 10:11:00,18,15,20
3008,Station_4,2022-01-27 16:08:00,8,10,20
3009,Station_1,2022-01-07 08:05:00,9,18,20
3010,Station_10,2022-01-22 17:23:00,17,4,20
3011,Station_8,2022-01-20 00:19:00,7,18,20
3012,Station_7,2022-01-08 20:58:00,7,5,20
3013,Station_3,2022-01-25 10:44:00,3,10,20
3014,Station_8,2022-01-03 11:06:00,0,9,20
3015,Station_1,2022-01-16 17:46:00,13,2,20
3016,Station_1,2022-01-04 06:51:00,6,16,20
3017,Station_5,2022-01-08 22:25:00,9,6,20
3018,Station_8,2022-01-17 14:31:00,10,18,20
3019,Station_7,2022-01-28 23:46:00,3,16,20
3020,Station_2,2022-01-09 09:50:00,17,17,20
3021,Station_2,2022-01-01 08:17:00,11,1,20
3022,Station_7,2022-01-15 01:16:00,7,8,20
3023,Station_5,2022-01-11 00:03:00,5,12,20
3024,Station_4,2022-01-07 19:22:00,10,4,20
3025,Station_10,2022-01-28 13:02:00,13,2,20
3026,Station_10,2022-01-15 01:26:00,5,18,20
3027,Station_6,2022-01-06 11:46:00,8,3,20
3028,Station_5,2022-01-08 16:18:00,7,13,20
3029,Station_6,2022-01-13 01:33:00,6,11,20
3030,Station_9,2022-01-15 03:16:00,17,13,20
3031,Station_6,2022-01-18 12:47:00,14,1,20
3032,Station_6,2022-01-21 10:28:00,0,13,20
3033,Station_5,2022-01-09 16:08:00,6,7,20
3034,Station_6,2022-01-02 10:28:00,7,3,20
3035,Station_2,2022-01-11 07:25:00,5,14,20
3036,Station_2,2022-01-27 01:02:00,1,17,20
3037,Station_1,2022-01-19 19:21:00,7,8,20
3038,Station_6,2022-01-24 12:43:00,9,11,20
3039,Station_7,2022-01-18 13:56:00,1,4,20
3040,Station_1,2022-01-21 10:13:00,17,19,20
3041,Station_7,2022-01-25 19:19:00,14,14,20
3042,Station_4,2022-01-15 17:42:00,10,15,20
3043,Station_9,2022-01-04 02:14:00,13,3,20
3044,Station_2,2022-01-01 02:17:00,7,13,20
3045,Station_2,2022-01-25 00:19:00,14,15,20
3046,Station_10,2022-01-05 14:45:00,2,18,20
3047,Station_3,2022-01-25 01:02:00,0,6,20
3048,Station_10,2022-01-07 15:24:00,10,14,20
3049,Station_6,2022-01-25 19:16:00,10,5,20
3050,Station_10,2022-01-24 06:54:00,4,7,20
3051,Station_6,2022-01-24 00:49:00,17,4,20
3052,Station_1,2022-01-22 10:16:00,18,8,20
3053,Station_9,2022-01-18 04:16:00,16,14,20
3054,Station_1,2022-01-08 13:45:00,17,17,20
3055,Station_4,2022-01-29 15:07:00,0,6,20
3056,Station_10,2022-01-10 07:16:00,11,16,20
3057,Station_9,2022-01-24 21:58:00,16,6,20
3058,Station_6,2022-01-06 16:35:00,15,16,20
3059,Station_10,2022-01-08 11:11:00,19,15,20
3060,Station_7,2022-01-20 20:07:00,6,9,20
3061,Station_2,2022-01-28 07:54:00,19,10,20
3062,Station_3,2022-01-09 08:41:00,12,10,20
3063,Station_4,2022-01-03 04:25:00,8,18,20
3064,Station_3,2022-01-30 07:05:00,13,7,20
3065,Station_1,2022-01-30 15:26:00,7,0,20
3066,Station_2,2022-01-26 12:12:00,6,19,20
3067,Station_7,2022-01-30 07:21:00,10,14,20
3068,Station_8,2022-01-19 19:07:00,11,13,20
3069,Station_7,2022-01-16 23:10:00,10,10,20
3070,Station_10,2022-01-27 18:47:00,13,10,20
3071,Station_9,2022-01-10 16:37:00,2,5,20
3072,Station_9,2022-01-08 15:23:00,4,17,20
3073,Station_1,2022-01-16 10:51:00,0,19,20
3074,Station_7,2022-01-17 04:57:00,10,11,20
3075,Station_9,2022-01-26 19:21:00,7,1,20
3076,Station_5,2022-01-19 03:52:00,17,3,20
3077,Station_2,2022-01-04 07:40:00,7,9,20
3078,Station_1,2022-01-03 23:31:00,15,19,20
3079,Station_9,2022-01-05 00:30:00,12,14,20
3080,Station_2,2022-01-08 07:32:00,12,10,20
3081,Station_6,2022-01-27 09:30:00,16,10,20
3082,Station_7,2022-01-05 06:28:00,12,10,20
3083,Station_2,2022-01-12 23:47:00,17,1,20
3084,Station_10,2022-01-15 20:16:00,9,2,20
3085,Station_5,2022-01-19 12:14:00,5,16,20
3086,Station_7,2022-01-12 11:45:00,18,12,20
3087,Station_9,2022-01-19 17:57:00,18,16,20
3088,Station_5,2022-01-12 23:11:00,15,18,20
3089,Station_7,2022-01-20 06:04:00,1,8,20
3090,Station_10,2022-01-04 23:31:00,19,2,20
3091,Station_9,2022-01-30 14:33:00,12,13,20
3092,Station_5,2022-01-25 17:48:00,9,3,20
3093,Station_4,2022-01-04 12:10:00,7,10,20
3094,Station_10,2022-01-09 23:42:00,16,1,20
3095,Station_3,2022-01-08 19:03:00,0,10,20
3096,Station_6,2022-01-29 17:30:00,9,7,20
